CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;CTD
18HU13037_282;HL_07;42.4748;-61.4308;398870;78;23-sep-13;22:51:00;35.9377;15.8153;3.5312;0.1046;4.17;0.894;10.77;NaN;0.05;NaN;NaN
18HU13037_282;HL_07;42.4748;-61.4308;398871;60;23-sep-13;22:52:00;35.4056;16.86;4.128;0.5734;2.66;0.421;4.39;NaN;0.105;NaN;NaN
18HU13037_282;HL_07;42.4748;-61.4308;398872;50;23-sep-13;22:53:00;36.1947;20.7586;4.4045;0.7696;1.535;0.3355;0.935;NaN;0.04;NaN;NaN
18HU13037_282;HL_07;42.4748;-61.4308;398873;39;23-sep-13;22:53:00;36.1574;22.7963;4.5895;0.2596;1.23;0.321;0.27;NaN;0;NaN;NaN
18HU13037_282;HL_07;42.4748;-61.4308;398874;30;23-sep-13;22:54:00;35.4504;23.9511;4.6112;0.1947;0.97;0.4205;0.35;NaN;0;NaN;NaN
18HU13037_282;HL_07;42.4748;-61.4308;398875;20;23-sep-13;22:55:00;35.1911;23.7759;4.6168;0.1968;0.885;0.1695;0.27;NaN;0;NaN;NaN
18HU13037_282;HL_07;42.4748;-61.4308;398876;11;23-sep-13;22:56:00;33.5991;21.1726;4.8711;0.1879;0.935;0.1885;0.275;NaN;0;NaN;NaN
18HU13037_282;HL_07;42.4748;-61.4308;398877;2;23-sep-13;22:57:00;33.5935;21.1854;4.8742;0.1897;0.965;0.13;0.32;33.569;0;5.165;230.6689
18HU13037_285;HL_08;42.3633;-61.3418;398878;3445;24-sep-13;02:20:00;34.9206;2.3873;5.8565;NaN;17.38;1.263;16.585;NaN;0;6.3475;283.4794
18HU13037_285;HL_08;42.3633;-61.3418;398879;3001;24-sep-13;02:28:00;34.9356;2.7279;5.7783;NaN;16.515;1.2235;16.88;34.91;0;6.28;280.4648
18HU13037_285;HL_08;42.3633;-61.3418;398880;2500;24-sep-13;02:37:00;34.9512;3.1373;5.7107;NaN;15.26;1.25;17.2;NaN;0;NaN;NaN
18HU13037_285;HL_08;42.3633;-61.3418;398881;1999;24-sep-13;02:45:00;34.9622;3.5419;5.6951;NaN;12.185;1.187;16.005;34.937;0;6.121;273.3639
18HU13037_285;HL_08;42.3633;-61.3418;398882;1501;24-sep-13;02:54:00;34.9859;4.0283;5.5833;NaN;12.065;1.2625;17.54;NaN;0;NaN;NaN
18HU13037_285;HL_08;42.3633;-61.3418;398883;999;24-sep-13;03:03:00;35.0115;4.6283;5.4165;NaN;11.475;1.308;18.01;34.987;0;5.758;257.1523
18HU13037_285;HL_08;42.3633;-61.3418;398884;501;24-sep-13;03:11:00;35.0677;7.2744;3.7842;NaN;13.03;1.5615;21.61;35.048;0;3.988;178.1041
18HU13037_285;HL_08;42.3633;-61.3418;398885;250;24-sep-13;03:16:00;35.6302;12.5385;3.4702;NaN;8.19;1.2355;17.575;NaN;0;3.676;164.1702
18HU13037_285;HL_08;42.3633;-61.3418;398886;101;24-sep-13;03:19:00;35.9474;15.8762;3.524;0.1524;4.175;0.853;10.74;NaN;0.04;NaN;NaN
18HU13037_285;HL_08;42.3633;-61.3418;398887;81;24-sep-13;03:20:00;36.3025;18.6473;3.5597;0.1776;2.445;0.428;6.675;NaN;0.065;NaN;NaN
18HU13037_285;HL_08;42.3633;-61.3418;398888;60;24-sep-13;03:21:00;36.4113;20.5005;3.7969;0.4031;1.705;0.3875;3.425;NaN;0.14;NaN;NaN
18HU13037_285;HL_08;42.3633;-61.3418;398889;50;24-sep-13;03:22:00;36.377;21.9975;4.2692;0.6187;1.39;0.2915;2.075;NaN;0.11;NaN;NaN
18HU13037_285;HL_08;42.3633;-61.3418;398890;40;24-sep-13;03:23:00;36.1415;23.4505;4.426;0.1981;14.33;1.2605;17.605;NaN;0;4.835;215.9311
18HU13037_285;HL_08;42.3633;-61.3418;398891;30;24-sep-13;03:24:00;35.5469;23.8819;4.5467;0.1595;1.005;0.2765;0.54;NaN;0;NaN;NaN
18HU13037_285;HL_08;42.3633;-61.3418;398892;20;24-sep-13;03:25:00;35.5324;23.8672;4.5488;0.1436;1.005;0.243;0.545;NaN;0;NaN;NaN
18HU13037_285;HL_08;42.3633;-61.3418;398893;10;24-sep-13;03:25:00;35.534;23.8675;4.545;0.1436;1.065;0.243;0.455;NaN;0;NaN;NaN
18HU13037_285;HL_08;42.3633;-61.3418;398894;3;24-sep-13;03:26:00;35.5327;23.8514;4.5378;0.1383;0.98;0.2325;0.52;35.508;0;4.696;209.7234
18HU13037_295;HL_09;42.1923;-61.1508;398895;3938;24-sep-13;05:54:00;34.9088;2.2251;5.7382;NaN;0.985;0.2525;0.58;34.883;0;6.269;279.9735
18HU13037_295;HL_09;42.1923;-61.1508;398896;3500;24-sep-13;06:02:00;34.9204;2.3955;5.8501;NaN;1.54;0.3075;1.165;NaN;0.065;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398897;3003;24-sep-13;06:11:00;34.9369;2.7767;5.781;NaN;2.21;0.438;3.66;NaN;0.12;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398898;2501;24-sep-13;06:27:00;34.9648;3.5993;5.6868;NaN;4.215;0.7385;9.855;NaN;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398899;2001;24-sep-13;06:28:00;34.9648;3.6048;5.6864;NaN;4.14;0.771;10.17;NaN;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398900;1500;24-sep-13;06:36:00;34.9868;4.039;5.596;NaN;7.355;1.1725;17.005;NaN;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398901;1001;24-sep-13;06:45:00;35.017;4.6688;5.3659;NaN;13.555;1.59;22.825;NaN;0;5.735;256.1251
18HU13037_295;HL_09;42.1923;-61.1508;398902;500;24-sep-13;06:53:00;35.136;7.8709;3.5421;NaN;9.82;1.165;15.41;NaN;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398903;249;24-sep-13;06:58:00;35.7092;13.0386;3.3429;NaN;12.115;1.261;17.84;NaN;0;3.593;160.4634
18HU13037_295;HL_09;42.1923;-61.1508;398904;100;24-sep-13;07:01:00;35.9802;16.1535;3.552;0.0656;12.54;1.242;16.705;35.977;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398905;81;24-sep-13;07:02:00;36.2527;18.0771;3.1623;0.0567;12.09;1.207;15.855;36.197;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398906;60;24-sep-13;07:03:00;36.0689;19.9939;3.9713;0.3074;13.73;1.0955;14.195;36.052;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398907;52;24-sep-13;07:04:00;36.0534;22.4565;4.528;0.5432;17.17;1.214;16.315;NaN;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398908;41;24-sep-13;07:05:00;35.9375;25.0989;4.4028;0.1571;21.425;1.213;15.7;35.916;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398909;31;24-sep-13;07:06:00;35.9343;25.176;4.3964;0.1537;0.965;0.2115;0.465;35.91;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398910;19;24-sep-13;07:07:00;35.9337;25.1752;4.4184;0.1914;0.89;0.2035;0.475;NaN;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398911;10;24-sep-13;07:08:00;35.9338;25.1699;4.4206;0.2021;0.855;0.214;0.68;NaN;0;NaN;NaN
18HU13037_295;HL_09;42.1923;-61.1508;398912;2;24-sep-13;07:09:00;35.9341;25.1639;4.4213;0.2287;0.765;0.149;1.095;35.902;0;4.676;208.8302
18HU13037_303;GULD_04;43.791;-58.8967;398913;2086;25-sep-13;15:48:00;34.9559;3.3588;5.7113;NaN;1.045;0.3485;1.04;34.932;0;6.021;268.8979
18HU13037_303;GULD_04;43.791;-58.8967;398914;1500;25-sep-13;15:58:00;34.974;4.0165;5.6386;NaN;12.14;1.1825;17.55;NaN;0.04;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398915;1000;25-sep-13;16:07:00;34.9815;4.4923;5.5495;NaN;11.36;1.187;17.605;NaN;0.04;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398916;500;25-sep-13;16:15:00;34.9774;5.9357;4.7042;NaN;12.38;1.3175;19.4;NaN;0.05;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398917;249;25-sep-13;16:20:00;35.5354;11.9625;3.3238;NaN;9.24;1.2165;19.015;35.5;0.05;3.456;154.345
18HU13037_303;GULD_04;43.791;-58.8967;398918;100;25-sep-13;16:23:00;35.6818;13.6978;4.0999;0.0284;4.555;0.7305;10.875;NaN;0.055;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398919;79;25-sep-13;16:24:00;35.7467;14.2454;4.1237;0.0815;3.55;0.6535;9.475;NaN;0.07;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398920;59;25-sep-13;16:25:00;35.527;14.2015;4.2521;0.181;2.735;0.5135;6.045;NaN;0.08;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398921;49;25-sep-13;16:25:00;35.1474;13.3483;4.6768;0.158;2.88;0.4405;3.94;NaN;0.14;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398922;36;25-sep-13;16:26:00;34.9116;14.8537;5.0352;0.5432;2.24;0.2665;1.745;NaN;0.15;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398923;30;25-sep-13;16:27:00;33.8899;13.2533;6.2919;0.7847;1.61;0.2365;0;NaN;0.06;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398924;21;25-sep-13;16:27:00;32.7788;20.132;5.2519;0.2699;0.755;0.0555;0;NaN;0;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398925;10;25-sep-13;16:28:00;32.1089;20.1259;5.0931;0.1947;0.425;0.0565;0.26;NaN;0.04;NaN;NaN
18HU13037_303;GULD_04;43.791;-58.8967;398926;3;25-sep-13;16:29:00;30.9892;18.8741;5.1638;0.181;0.345;0.0695;0;30.929;0.045;5.447;243.263
18HU13037_308;SG_28;43.7093;-59.0057;398927;793;25-sep-13;20:08:00;34.9868;4.7392;5.1377;NaN;11.385;1.2065;18.37;34.959;0.04;5.73;255.9018
18HU13037_308;SG_28;43.7093;-59.0057;398928;748;25-sep-13;20:09:00;34.9874;4.8142;5.0932;NaN;11.315;1.215;18.455;NaN;0.04;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398929;499;25-sep-13;20:14:00;35.0425;6.3246;4.0981;NaN;13.005;1.4025;21.425;NaN;0.04;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398930;250;25-sep-13;20:18:00;35.5246;11.8873;3.109;NaN;9.155;1.203;19.585;35.496;0.04;3.5165;157.0469
18HU13037_308;SG_28;43.7093;-59.0057;398931;100;25-sep-13;20:21:00;35.8799;14.5002;3.7221;0.0284;4.14;0.687;11.695;NaN;0.05;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398932;80;25-sep-13;20:22:00;35.896;14.8248;3.7274;0.0514;3.415;0.6155;10.37;NaN;0.06;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398933;59;25-sep-13;20:23:00;35.6247;14.432;3.75;0.1401;2.78;0.522;7.12;NaN;0.07;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398934;50;25-sep-13;20:23:00;35.3399;14.3458;4.0136;0.2015;2.945;0.475;6.325;NaN;0.1;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398935;41;25-sep-13;20:24:00;35.1888;14.3;4.3903;0.3143;2.3;0.334;3.325;NaN;0.165;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398936;30;25-sep-13;20:24:00;34.9647;16.3276;4.68;0.6338;1.91;0.164;0.78;NaN;0.07;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398937;19;25-sep-13;20:25:00;33.2797;16.3574;5.5462;0.2904;0.88;0.115;0.36;NaN;0.04;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398938;10;25-sep-13;20:26:00;31.7194;19.4919;4.6553;0.1571;0.5;0.073;0;NaN;0.045;NaN;NaN
18HU13037_308;SG_28;43.7093;-59.0057;398939;2;25-sep-13;20:26:00;31.1;18.975;4.723;0.1932;0.28;0.0895;0;31.072;0.04;5.4;241.164
18HU13037_312;GULD_03;44.0012;-59.019;398940;464;26-sep-13;00:32:00;34.9524;5.9682;4.8516;NaN;11.77;1.2495;18.73;34.927;0.05;5.173;231.0262
18HU13037_312;GULD_03;44.0012;-59.019;398941;252;26-sep-13;00:37:00;35.0852;9.5497;3.8589;NaN;10.16;1.2085;18.745;35.061;0.06;4.1155;183.7982
18HU13037_312;GULD_03;44.0012;-59.019;398942;100;26-sep-13;00:40:00;34.7718;10.6772;4.6234;0.0372;5.11;0.783;10.415;NaN;0.06;NaN;NaN
18HU13037_312;GULD_03;44.0012;-59.019;398943;80;26-sep-13;00:41:00;33.5816;5.7303;5.637;0.0709;6.635;0.8845;9.055;NaN;0.055;NaN;NaN
18HU13037_312;GULD_03;44.0012;-59.019;398944;61;26-sep-13;00:42:00;32.7076;3.6456;6.2533;0.1064;5.95;0.854;7.285;NaN;0.16;NaN;NaN
18HU13037_312;GULD_03;44.0012;-59.019;398945;50;26-sep-13;00:43:00;32.5059;3.8792;6.4406;0.2391;4.68;0.787;5.88;NaN;0.25;NaN;NaN
18HU13037_312;GULD_03;44.0012;-59.019;398946;41;26-sep-13;00:44:00;32.2255;5.6337;6.4244;0.2733;3.085;0.6695;3.485;NaN;0.27;NaN;NaN
18HU13037_312;GULD_03;44.0012;-59.019;398947;30;26-sep-13;00:44:00;31.7502;8.4137;6.2448;0.9959;2.01;0.5385;1.755;NaN;0.205;NaN;NaN
18HU13037_312;GULD_03;44.0012;-59.019;398948;21;26-sep-13;00:45:00;31.0488;13.1263;5.7313;1.1619;0.7;0.338;0;NaN;0.06;NaN;NaN
18HU13037_312;GULD_03;44.0012;-59.019;398949;10;26-sep-13;00:46:00;30.4454;17.6409;5.2922;0.6187;0.295;0.1225;0.32;NaN;0.045;NaN;NaN
18HU13037_312;GULD_03;44.0012;-59.019;398950;2;26-sep-13;00:47:00;30.4176;17.834;5.2962;0.3416;0.345;0.1195;0.34;30.399;0.04;5.607;250.4086
18HU13037_317;SG_23;43.8605;-58.725;398951;1289;26-sep-13;04:08:00;34.9756;4.2694;5.5895;NaN;11.32;1.178;18.165;34.949;0.04;6.0345;269.5008
18HU13037_317;SG_23;43.8605;-58.725;398952;750;26-sep-13;04:18:00;34.9916;4.9018;5.2757;NaN;11.39;1.2255;18.83;NaN;0.05;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398953;499;26-sep-13;04:23:00;35.0782;6.4781;4.2553;NaN;13.12;1.3975;22.32;NaN;0.045;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398954;250;26-sep-13;04:28:00;35.5486;12.0412;3.3157;NaN;8.725;1.124;18.775;35.537;0.04;3.622;161.7585
18HU13037_317;SG_23;43.8605;-58.725;398955;100;26-sep-13;04:31:00;35.8874;14.6792;3.937;0.0213;3.935;0.6685;11.225;NaN;0.05;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398956;80;26-sep-13;04:32:00;36.0223;15.4621;3.817;0.0443;3.675;0.6475;10.445;NaN;0.06;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398957;60;26-sep-13;04:33:00;35.8704;15.1727;3.9717;0.1674;2.515;0.4685;5.24;NaN;0.07;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398958;50;26-sep-13;04:34:00;35.372;13.9095;4.4005;0.1879;2.98;0.473;5.145;NaN;0.1;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398959;40;26-sep-13;04:34:00;34.8467;12.8807;4.8458;0.3006;2.665;0.3775;3.195;NaN;0.155;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398960;31;26-sep-13;04:35:00;34.2745;12.3056;5.637;1.2373;2.21;0.3195;0.295;NaN;0.08;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398961;20;26-sep-13;04:36:00;33.2097;18.6396;5.5275;0.2699;0.725;0.1085;0;NaN;0.04;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398962;11;26-sep-13;04:37:00;32.5008;19.6938;5.3395;0.2562;0.635;0.1085;0.28;NaN;0;NaN;NaN
18HU13037_317;SG_23;43.8605;-58.725;398963;3;26-sep-13;04:38:00;30.8414;18.3486;5.2006;0.1435;0.365;0.0975;0.325;30.816;0;5.502;245.7193
18HU13037_324;LL_09;43.47;-57.5197;398964;3778;26-sep-13;20:46:00;34.9133;2.2598;5.7994;NaN;18.995;1.1265;16.865;34.886;0.06;6.341;283.1891
18HU13037_324;LL_09;43.47;-57.5197;398965;3002;26-sep-13;21:00:00;34.9298;2.6016;5.8657;NaN;15.395;1.135;17.005;NaN;0.04;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398966;1992;26-sep-13;21:16:00;34.961;3.5494;5.7106;NaN;13.26;1.187;17.995;NaN;0;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398967;1497;26-sep-13;21:24:00;34.9805;4.0479;5.6353;NaN;11.695;1.1775;17.935;NaN;0;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398968;1001;26-sep-13;21:33:00;35.0139;4.6859;5.4251;NaN;11.225;1.2145;18.335;NaN;0;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398969;500;26-sep-13;21:42:00;35.0418;7.4915;3.6638;NaN;13.53;1.5065;23.085;NaN;0;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398970;252;26-sep-13;21:46:00;35.6894;13.1495;4.0839;NaN;5.945;0.8645;14.055;35.661;0.04;4.343;193.9584
18HU13037_324;LL_09;43.47;-57.5197;398971;101;26-sep-13;21:49:00;35.8422;14.8203;4.0115;0.0886;3.355;0.608;10.135;NaN;0.055;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398972;81;26-sep-13;21:50:00;35.983;15.8887;3.9098;0.1737;2.945;0.53;8.82;NaN;0.07;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398973;62;26-sep-13;21:51:00;35.8891;17.0052;4.0846;0.2665;2.17;0.37;5.41;NaN;0.135;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398974;50;26-sep-13;21:52:00;35.9998;18.4082;4.3045;0.3006;1.33;0.114;1.135;NaN;0.075;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398975;41;26-sep-13;21:53:00;35.6002;18.9498;4.9351;0.3109;0.98;0.065;0.45;NaN;0;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398976;30;26-sep-13;21:54:00;35.1207;21.4161;5.18;0.2665;0.835;0.0555;0.38;NaN;0;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398977;20;26-sep-13;21:54:00;34.7971;23.0728;4.782;0.222;0.765;0.053;0.33;NaN;0;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398978;10;26-sep-13;21:55:00;33.6552;21.9055;4.8621;0.1366;0.695;0.0635;0.325;NaN;0;NaN;NaN
18HU13037_324;LL_09;43.47;-57.5197;398979;3;26-sep-13;21:56:00;32.9591;20.7678;4.9121;0.1081;0.625;0.169;0.57;32.969;0;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398980;2111;27-sep-13;03:31:00;34.9297;2.6018;5.8179;NaN;16.255;1.1585;16.95;34.904;0;6.291;280.9561
18HU13037_328;LL_08;43.7788;-57.8208;398981;2000;27-sep-13;03:47:00;34.9628;3.5736;5.6978;NaN;13.315;1.1915;17.68;NaN;0;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398982;1499;27-sep-13;03:56:00;34.9807;4.0398;5.6175;NaN;11.915;1.2;17.655;NaN;0;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398983;999;27-sep-13;04:05:00;34.9889;4.5639;5.5431;NaN;10.84;1.1945;17.88;NaN;0;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398984;500;27-sep-13;04:14:00;35.1102;7.455;3.788;NaN;13.715;1.5335;23.03;NaN;0.04;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398985;250;27-sep-13;04:18:00;35.6366;12.6799;3.6589;NaN;7.125;1.0195;16.165;35.614;0.04;3.933;175.6478
18HU13037_328;LL_08;43.7788;-57.8208;398986;97;27-sep-13;04:22:00;35.9558;15.2207;3.8847;0.039;3.735;0.6225;10.205;NaN;0.055;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398987;79;27-sep-13;04:23:00;35.8839;15.6186;3.9678;0.1507;2.91;0.515;8.42;NaN;0.065;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398988;60;27-sep-13;04:24:00;36.075;17.0721;3.9233;0.2494;2.41;0.391;6.91;NaN;0.11;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398989;50;27-sep-13;04:25:00;36.0784;17.2162;3.9311;0.2289;2.31;0.3845;6.41;NaN;0.12;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398990;40;27-sep-13;04:25:00;35.9259;17.5631;4.169;0.3382;1.775;0.325;3.145;NaN;0.125;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398991;30;27-sep-13;04:26:00;34.7961;17.7442;5.3728;0.2357;1.29;0.1085;0.465;NaN;0.04;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398992;20;27-sep-13;04:27:00;33.5843;20.6129;5.1511;0.1571;1.015;0.087;0.615;NaN;0.045;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398993;10;27-sep-13;04:28:00;32.874;20.4427;5.028;0.1127;0.74;0.08;0.425;NaN;0.04;NaN;NaN
18HU13037_328;LL_08;43.7788;-57.8208;398994;2;27-sep-13;04:29:00;32.5759;20.2283;4.9811;0.1383;0.575;0.075;0;32.554;0;5.271;235.4029
18HU13037_334;LL_07;44.1293;-58.1707;398995;834;27-sep-13;09:30:00;34.983;4.748;5.3686;NaN;11.34;1.209;17.895;34.957;0.04;5.638;251.7931
18HU13037_334;LL_07;44.1293;-58.1707;398996;500;27-sep-13;09:36:00;35.0076;5.5569;4.7651;NaN;12.375;1.313;19.89;NaN;0;NaN;NaN
18HU13037_334;LL_07;44.1293;-58.1707;398997;246;27-sep-13;09:41:00;35.1969;9.7222;3.424;NaN;11.1;1.321;20.065;35.174;0.035;3.7;165.242
18HU13037_334;LL_07;44.1293;-58.1707;398998;100;27-sep-13;09:44:00;33.8192;6.8339;5.515;0.0691;5.235;0.773;7.63;NaN;0.045;NaN;NaN
18HU13037_334;LL_07;44.1293;-58.1707;398999;79;27-sep-13;09:45:00;33.5252;6.0271;5.7316;0.1276;5.405;0.7665;7.125;NaN;0.1;NaN;NaN
18HU13037_334;LL_07;44.1293;-58.1707;399000;60;27-sep-13;09:46:00;32.6629;2.5914;6.927;0.1861;3.88;0.761;4.83;NaN;0.195;NaN;NaN
18HU13037_334;LL_07;44.1293;-58.1707;399001;48;27-sep-13;09:46:00;32.5257;4.424;6.4626;0.2289;3.835;0.7355;4.89;NaN;0.26;NaN;NaN
18HU13037_334;LL_07;44.1293;-58.1707;399002;41;27-sep-13;09:47:00;32.3824;6.7436;6.5138;0.9205;2.78;0.6395;3.415;NaN;0.23;NaN;NaN
18HU13037_334;LL_07;44.1293;-58.1707;399003;30;27-sep-13;09:48:00;31.6286;8.8964;6.3589;1.2072;1.325;0.453;1.595;NaN;0.105;NaN;NaN
18HU13037_334;LL_07;44.1293;-58.1707;399004;21;27-sep-13;09:49:00;31.18;11.4432;6.106;0.7243;1.13;0.3795;1.315;NaN;0.07;NaN;NaN
18HU13037_334;LL_07;44.1293;-58.1707;399005;10;27-sep-13;09:49:00;30.3996;16.2784;5.3874;0.3348;0.465;0.214;1.01;NaN;0.04;NaN;NaN
18HU13037_334;LL_07;44.1293;-58.1707;399006;3;27-sep-13;09:50:00;30.3715;16.5884;5.4038;0.2152;0.42;0.156;0.89;30.354;0.04;5.732;255.9911
18HU13037_337;LL_06;44.4713;-58.5018;399007;57;27-sep-13;14:06:00;32.3576;2.8958;6.1549;0.1127;7.365;0.9875;7.375;NaN;0.2;6.402;285.9133
18HU13037_337;LL_06;44.4713;-58.5018;399008;50;27-sep-13;14:06:00;32.352;2.893;6.1312;0.1025;7.295;0.9995;7.385;NaN;0.2;NaN;NaN
18HU13037_337;LL_06;44.4713;-58.5018;399009;39;27-sep-13;14:07:00;32.3409;2.8791;6.2003;0.1401;6.59;0.9465;6.76;NaN;0.205;NaN;NaN
18HU13037_337;LL_06;44.4713;-58.5018;399010;30;27-sep-13;14:08:00;31.7669;4.5855;6.8479;0.9506;2.06;0.705;2.06;NaN;0.21;NaN;NaN
18HU13037_337;LL_06;44.4713;-58.5018;399011;21;27-sep-13;14:08:00;31.0106;8.7884;6.593;1.0563;0.825;0.485;0.31;NaN;0.075;NaN;NaN
18HU13037_337;LL_06;44.4713;-58.5018;399012;10;27-sep-13;14:09:00;29.8097;16.6343;5.3115;0.2904;0.5;0.1655;0;NaN;0.05;NaN;NaN
18HU13037_337;LL_06;44.4713;-58.5018;399013;2;27-sep-13;14:10:00;29.8247;16.6633;5.3191;0.2972;0.465;0.168;0;NaN;0;5.692;254.2047
18HU13037_340;LL_05;44.8097;-58.848;399014;250;27-sep-13;17:10:00;32.9079;2.6526;5.7872;NaN;11.15;1.105;10.455;NaN;0.05;6.091;272.0241
18HU13037_340;LL_05;44.8097;-58.848;399015;101;27-sep-13;17:13:00;32.6147;2.1349;6.0999;0.0213;9.675;1.07;9.97;NaN;0;NaN;NaN
18HU13037_340;LL_05;44.8097;-58.848;399016;83;27-sep-13;17:14:00;32.5678;2.0982;6.0998;0.023;9.53;1.072;10.01;NaN;0;NaN;NaN
18HU13037_340;LL_05;44.8097;-58.848;399017;61;27-sep-13;17:14:00;32.4598;2.0076;6.1499;0.0425;8.5;1.0525;9.515;NaN;0;NaN;NaN
18HU13037_340;LL_05;44.8097;-58.848;399018;49;27-sep-13;17:15:00;32.0617;2.3785;6.5157;0.1064;5.745;0.953;7.41;NaN;0.16;NaN;NaN
18HU13037_340;LL_05;44.8097;-58.848;399019;40;27-sep-13;17:16:00;31.7829;3.3271;6.7204;0.2517;3.15;0.816;4.695;NaN;0.21;NaN;NaN
18HU13037_340;LL_05;44.8097;-58.848;399020;29;27-sep-13;17:16:00;31.6105;4.3704;6.8854;0.3279;1.555;0.674;2.14;NaN;0.18;NaN;NaN
18HU13037_340;LL_05;44.8097;-58.848;399021;20;27-sep-13;17:17:00;30.455;11.9362;5.5017;0.7847;0.685;0.24;0.48;NaN;0;NaN;NaN
18HU13037_340;LL_05;44.8097;-58.848;399022;9;27-sep-13;17:17:00;29.7549;16.3353;5.436;0.6338;0.635;0.172;0.495;NaN;0;NaN;NaN
18HU13037_340;LL_05;44.8097;-58.848;399023;2;27-sep-13;17:18:00;29.7621;16.3666;5.4577;0.6036;0.59;0.179;0.26;NaN;0;5.6425;251.9941
18HU13037_354;LL_04;45.1495;-59.168;399024;77;27-sep-13;20:13:00;32.2976;1.9717;5.9927;0.039;10.235;1.1095;10.12;NaN;0.05;NaN;NaN
18HU13037_354;LL_04;45.1495;-59.168;399025;77;27-sep-13;20:14:00;32.295;1.9741;6.0129;0.0319;10.335;1.109;9.83;NaN;0.05;NaN;NaN
